#|num|weight|mean|covariance matrix|
|0|1140.1662072612996|3.555263199689595 4.377394155339392 -29.120980096328594|11.833138756865793 3.7076912826228696 -8.144797624491241 3.707691282622869 20.925432232189788 3.4736255464041603 -8.144797624491241 3.47362554640416 16.91267020186363|
|1|919.092693859204|-8.754670793119834 20.69196396731722 -8.779919412668264|9.792275322469894 1.9045270474815557 -1.3845175903202933 1.9045270474815559 17.47274267483127 -1.9686164020376395 -1.3845175903202938 -1.96861640203764 9.292604756262143|
|2|1135.4001605653652|-1.099290161875928 -12.15366429325103 -8.845361296433754|16.605829967194744 -2.13938829000856 3.749934109464341 -2.13938829000856 8.894980292746995 -0.35369298829672274 3.7499341094643404 -0.353692988296723 12.75671488781179|
|3|1234.1062106871566|9.531935040699247 22.254204063141245 -25.66225595086435|13.177445733652155 0.30951607781837714 -5.832291518888778 0.30951607781837615 12.44222029493583 -2.4112412023186462 -5.832291518888778 -2.4112412023186462 15.792707372961942|
|4|742.7260358310824|0.17953359585942746 -26.089405157333076 -24.648912135195904|6.854990236251771 0.1366585475305701 -6.211733140424306 0.13665854753056952 12.220280456394182 2.4627661629332875 -6.211733140424307 2.4627661629332875 17.88405760082848|
|5|817.6314728415674|-22.201897643013385 -4.345794339003424 -1.7335700099692812|10.722858820241061 -4.04224106038391 -0.18737529261768093 -4.042241060383909 8.749942738856445 0.06188887531128409 -0.18737529261768063 0.06188887531128405 12.591130460875268|
|6|1038.304526201734|23.050279393365113 -3.461754900977855 -32.63788494851175|7.302242282782143 2.1133213377996043 -1.6179220395181062 2.113321337799604 19.68189509599205 -0.11083027008090231 -1.6179220395181062 -0.11083027008090224 7.091065055579282|
|7|1342.7327493502644|-10.990217833300193 18.511426229716747 -19.31894546913546|10.692751070422752 -0.40041433779158625 -1.368624872820876 -0.4004143377915862 20.748655552484475 -2.009181174624285 -1.3686248728208756 -2.009181174624285 14.174197094910003|
|8|1151.3583310491852|-2.748409229216241 -13.006037237771235 -24.379257201632363|11.284075753878426 4.053104529000467 3.0371593467804208 4.053104529000468 23.41710829055651 -2.4804180044601094 3.0371593467804203 -2.48041800446011 11.594923200363253|
|9|1322.5101701860656|7.376272569725414 10.81223514547252 -15.819781236439654|8.260650955577976 -0.3201657066067688 2.781126232991877 -0.32016570660676885 19.439764742945236 -0.2873132051175323 2.781126232991878 -0.2873132051175324 15.109301197694656|
|10|1274.060135391863|-8.428045472223607 3.872525924306924 -10.584172510759368|12.762376277107661 0.5854156231591663 0.6566142282571786 0.5854156231591663 22.748558662787005 -10.219417779281123 0.6566142282571787 -10.219417779281125 18.713472148124186|
|11|1343.5648307924105|-11.29554214450919 0.08820714903617043 -21.65396063226728|23.593441818292746 -7.338381054020043 -10.775463730576899 -7.338381054020041 25.512610494801287 5.903466781374328 -10.775463730576899 5.903466781374329 12.292338437526025|
|12|945.4345560601264|13.376571582531605 13.031298309613334 -27.878160505388333|13.212922009301684 0.28370231478611335 -6.772883610741068 0.2837023147861133 7.642697564713476 1.5194113445799027 -6.772883610741067 1.5194113445799025 20.271429964038177|
|13|1187.6068574400554|2.285218469504864 31.698220468725317 -21.49530895194877|9.801226380615452 -6.272276348061629 -0.9134953920024164 -6.272276348061629 18.69908957139067 3.0623238871301117 -0.9134953920024167 3.062323887130111 16.103666681644707|
|14|1098.393101443652|10.67629095168212 -5.355289872033443 -34.60377299230218|10.80621349813814 4.866826966065482 -1.196539809956646 4.866826966065482 10.768302130320588 -4.386672512021134 -1.1965398099566467 -4.386672512021135 17.53898454149425|
|15|1411.7704454175423|1.503298524916931 13.98640737180836 -35.354809359494155|22.023344385843195 -1.2704071204249783 3.6401360865876082 -1.2704071204249783 10.176467718357667 2.559512100935941 3.640136086587608 2.559512100935941 12.573588064738233|
|16|1221.1279230255695|-7.320494655094989 6.710699181995208 2.2368420974066208|18.455025130820793 2.4208491337828018 -6.919780666887246 2.4208491337828018 8.204955235091173 0.5806453012200654 -6.919780666887246 0.5806453012200659 14.818241574312854|
|17|1314.1159574446372|1.0735458298432008 -2.8944663388816405 -16.057256209199227|12.707091151349763 -1.8428327068795847 2.9008741933265063 -1.8428327068795824 12.340396476984912 1.4638059083275545 2.900874193326507 1.4638059083275548 18.75417394404082|
|18|919.4856074374173|24.332545798211378 14.417760262135815 -34.150796901873996|8.260966309540072 3.4944899667036515 -3.638758131145077 3.4944899667036515 16.496050081949424 -10.392025019314973 -3.638758131145077 -10.392025019314971 16.53806534036759|
|19|1113.070650152132|-7.69919519104925 29.60119246331268 -16.20993284768329|15.735780126832054 -3.5351547597872135 0.9712006072071233 -3.535154759787214 12.707332257825477 0.8100287923324104 0.9712006072071231 0.8100287923324109 9.930907145159225|
|20|989.6163207254009|-14.852856813460841 1.1286689190840467 -1.7037545532646747|13.8885708361389 -0.4954632275502238 -1.1862957192063683 -0.4954632275502238 17.000732289534856 -4.006116477305876 -1.1862957192063683 -4.006116477305876 9.649175633164292|
|21|1472.07695525462|3.0025860424392636 1.098322187236859 -4.951308340160223|10.980566685665844 -1.0901723560378527 -1.679756774803587 -1.0901723560378525 24.81955661601513 -2.0445316171771575 -1.6797567748035878 -2.0445316171771575 13.268908423630105|
|22|986.5832486798447|-0.03119437782874422 -18.932047308355887 -32.91139715379348|8.906840480981577 4.466998356152327 1.8622404191141428 4.466998356152327 21.66621395303222 5.351388809840986 1.8622404191141424 5.351388809840985 10.991925262875927|
|23|1204.034024853173|14.141101417210827 2.2536113067962744 -27.89537389819798|15.872957115298126 3.917037371959076 0.8567374094817843 3.917037371959077 11.095763080115622 -0.8047158364720248 0.8567374094817843 -0.8047158364720248 10.794368490307852|
|24|1242.069594424145|-16.093498649694492 -6.395340814136204 -11.103127961441434|12.49368564008165 -2.3054242377038183 -0.12797313097945495 -2.3054242377038188 15.622827629612733 -5.050938255436281 -0.12797313097945473 -5.050938255436282 17.610603939327653|
|25|1124.4913162416087|2.0500140085778003 22.94456054374402 -14.299236906406309|14.957549003472796 4.619254853767835 2.287220750011514 4.619254853767832 19.91678215237505 -0.6679750029135924 2.2872207500115134 -0.6679750029135924 9.507955947178534|
|26|894.6786044224003|11.510700885769284 7.220603296041056 -38.100863036174395|13.391107627927068 6.115268781621053 3.033971030977108 6.115268781621053 13.59155545146484 1.1115561262427385 3.033971030977108 1.1115561262427378 10.216212489385299|
|27|1064.5782025578617|5.7139663103556435 -14.263323341152192 -24.3173424690071|6.1198006503229205 3.2003685751831763 -3.2603796135951564 3.2003685751831767 18.372087569485135 1.782574365427393 -3.2603796135951564 1.782574365427394 17.085461978745343|
|28|1218.6725698746086|-2.9064019353544404 23.429627735309065 -26.658834280834828|17.282932442180027 -6.463767998487988 -6.405057564891902 -6.463767998487986 18.9248228351092 4.791472364187078 -6.405057564891903 4.791472364187078 11.057976519256565|
|29|1050.9890840825954|15.33792758119632 19.819042807175837 -36.69718334980352|20.606942427752948 2.2393436484846267 -2.827625969128015 2.239343648484627 10.54965547649705 0.7917182708315089 -2.8276259691280154 0.7917182708315091 7.520339908506118|
|30|1201.9852600861689|-1.817178291690263 13.39239939089159 -9.498833083995764|11.275168737177948 1.4318201990176485 2.321747757625114 1.4318201990176487 23.899174228936385 4.458559727365291 2.321747757625113 4.458559727365291 11.190170184392095|
|31|1263.3876493894306|-20.398622189999635 4.447048965059387 -9.729739064408292|10.172989504642278 4.537732781559956 -4.242262367269784 4.537732781559956 17.982716422438425 2.3137272063919947 -4.242262367269783 2.3137272063919934 19.471354657131318|
|32|848.4560152961377|-9.63983938403291 -11.118411314414681 -2.632684493046471|15.857159896000567 -3.824117446570017 3.21933810972595 -3.824117446570017 7.657512437826582 1.1868889568816614 3.2193381097259497 1.1868889568816618 11.948498283059626|
|33|975.0418265029002|18.578453283673454 3.5836580747935436 -39.29019379663045|14.451539699483844 4.595412828726169 8.23585043358646 4.595412828726169 13.309419468098643 4.1571285503155995 8.235850433586458 4.157128550315598 12.897098878999262|
|34|1259.5044053300055|-3.4153867465063725 12.029148701685843 -24.413775564272385|16.72639125144327 3.311692777053657 2.1339155297196566 3.311692777053657 13.01910592729144 6.334128126252634 2.1339155297196566 6.334128126252634 19.072939362123634|
|35|1014.8291629168027|-8.335224279636002 -9.445602149806756 -17.807315508876854|12.984731022168736 -1.5426848832751672 2.7247657981598987 -1.5426848832751665 13.004992839242055 3.4069896772959933 2.724765798159898 3.4069896772959933 13.955294029754276|
|36|681.1891369232925|-4.6844362994654505 -4.4951129043320535 -0.07237292259715421|8.432719036749043 -1.1246980790024934 0.5884161583360878 -1.1246980790024934 5.784332351770472 -2.5985341599047547 0.5884161583360883 -2.5985341599047547 17.14416376512812|
