#|num|weight|mean|covariance matrix|
|0|1313.7025028440169|-25.55396980885713 -13.104793323848066 -32.31300374476325|10.22954078638483 0.28655893987287007 -4.841891298075831 0.28655893987287007 12.932929004916328 -4.842313469573263 -4.841891298075829 -4.842313469573263 28.120289157595664|
|1|1048.8710075467627|-20.42331538038084 -22.205068030665124 -18.305698339359996|18.494826517553868 8.836413149991895 -2.2780134643359053 8.836413149991895 19.45541890746932 2.080964706369293 -2.2780134643359053 2.080964706369293 9.515717943922484|
|2|1151.26169773417|-12.382535419037609 -34.156086541515 -34.187626401872855|25.425105396453784 -2.2070619526542643 3.906029550879679 -2.2070619526542647 13.886881569525972 -3.2350300349368775 3.9060295508796794 -3.235030034936878 8.048778965055071|
|3|645.8313701137284|-30.351159139265455 -12.958653613171487 0.8494614829514927|5.6304583110633075 1.5840034375530603 -2.57561390173908 1.5840034375530603 7.1573829483897065 -2.5285146862697547 -2.5756139017390804 -2.528514686269755 13.622683297082357|
|4|965.9303318296687|-2.74650796133292 -31.577929678350582 -25.230451521304246|28.11438995911655 -2.2158408418326916 7.566466525043321 -2.2158408418326916 7.619895940937399 1.5163541294286873 7.566466525043321 1.5163541294286875 19.61033131377757|
|5|1339.1036582750496|-16.212456367832356 -30.883624609184405 -16.354521704917495|16.10832876758683 0.29454524592277903 -4.894022284372529 0.2945452459227792 15.619423611423747 -0.9743617250786787 -4.8940222843725305 -0.9743617250786785 12.890323482011542|
|6|1069.632522615394|-24.27651361615864 -13.601769686294448 -17.65554711840733|13.983589795105317 -4.374100877589019 -6.860383241481993 -4.374100877589019 14.25413003711779 6.668734607062654 -6.860383241481992 6.668734607062654 19.175500406418415|
|7|1630.254506210361|-21.589789193640183 -24.458299090522086 -33.47030891505708|15.546517995829465 -2.172218257328196 -4.268915591622978 -2.172218257328196 19.01714402887945 -2.879433055452086 -4.268915591622978 -2.8794330554520866 16.254085202761303|
|8|1079.195855943339|-12.395660439096002 -19.573057695952063 -36.96311843198876|22.304250933240123 -22.507145837186293 -1.89783276256816 -22.507145837186293 41.55499313938315 -6.215911560833473 -1.8978327625681608 -6.215911560833474 7.797552783973127|
|9|951.1495323872705|-23.768026542438804 -5.424649343494809 -24.636159431828318|6.243893888617761 2.808540270403809 0.46613762613039444 2.808540270403808 8.90635199026623 -1.0699419096135014 0.46613762613039433 -1.0699419096135014 24.276386148580276|
|10|1027.1766468349024|-17.614171821290533 -40.73666444656716 -15.210963199669658|17.368708754312856 -5.0432552486895 2.563858194510181 -5.0432552486895 7.476857906271562 1.8976206248721876 2.563858194510182 1.8976206248721872 15.407399251472743|
|11|1348.0511902111525|-23.22659719199263 -33.59711153716288 -25.13749681302319|16.753654352659815 -5.379951826409139 -2.784671393529134 -5.37995182640914 14.740514158930223 -0.827210445576719 -2.784671393529135 -0.8272104455767193 18.476132243964972|
|12|786.1756543823077|9.227731066848143 -19.894985907306975 -21.704885535200432|7.954117266050371 8.120749852041952 2.1740396629810657 8.120749852041953 22.693182489675124 9.826468583242548 2.174039662981065 9.826468583242548 12.557160525584342|
|13|778.1341050425863|-27.494241528784606 -11.236046317173688 -7.5308548700993505|7.800603979771434 -1.1745678088052451 3.1245388915916577 -1.1745678088052458 11.436411544972982 0.3200167384970127 3.124538891591657 0.3200167384970122 9.222026595893663|
|14|834.2184130613678|-17.555874468892796 -5.885580189425118 -31.9107058375139|8.733697321685817 -0.35659152950387035 3.313936392656098 -0.35659152950387046 12.18795817690271 0.9917421484416175 3.3139363926560983 0.9917421484416173 10.043702310193284|
|15|1207.3721179189338|-30.090192130641782 -21.90161227705334 -23.888939242783795|6.831785497281198 -2.9967162500340376 3.738766750014221 -2.9967162500340376 31.783968616338488 -4.143785803413816 3.7387667500142205 -4.143785803413817 18.244594782022485|
|16|1220.4682341173138|-11.37149410262553 -39.72768678043034 -23.69548370720452|21.4524467982465 4.001053944981072 2.839021373656548 4.001053944981072 14.044498857725975 -1.8925740192352851 2.839021373656548 -1.892574019235285 9.055574087775803|
|17|1903.0998529319354|-12.494484617478921 -21.355778276854284 -27.291913454265842|20.877183898250557 -12.206909568528335 -3.1233684449691217 -12.206909568528335 35.73025928927354 -4.883234082685125 -3.1233684449691204 -4.883234082685126 11.171501278485222|
