#|num|weight|mean|covariance matrix|
|0|598.200910737|-18.1775062328 -23.6825637297 -26.1520765445|52.2194813098 -11.0472475794 -5.96514914831 -11.0472475794 67.4906934083 -7.15032995797 -5.96514914831 -7.15032995797 53.4467111117|
|1|1275.89269574|-11.9273439104 -28.0655527551 -31.2213212887|37.4668738806 -5.64680489482 8.39858088378 -5.64680489482 54.993387322 -12.1283503981 8.39858088377 -12.1283503981 35.5463643653|
|2|2159.72160163|-27.4961881672 -11.2294718002 -8.37735697807|16.4290971243 3.43403126185 -16.8100647679 3.43403126185 17.1432013677 -11.8263294256 -16.8100647679 -11.8263294256 72.4928407336|
|3|768.385497279|-19.1254770182 -26.3018965023 -21.1014679797|47.0688053071 -12.6965993438 -0.41434518566 -12.6965993438 67.1705500578 -2.64662676625 -0.41434518566 -2.64662676625 35.0696474603|
|4|761.225162592|-19.1974809984 -23.8367831887 -29.6753672882|53.4803209541 -5.20867784046 -9.14732935849 -5.20867784046 62.9124394985 -4.99393256467 -9.14732935849 -4.99393256467 43.1681155776|
|5|693.450623924|-21.7511155596 -18.722887752 -19.2468024265|32.4700174352 -6.24596343788 2.3986614553 -6.24596343788 39.8835311698 -5.19911469135 2.3986614553 -5.19911469135 22.758249262|
|6|1002.82186738|7.89328161329 -22.5080399153 -21.7240191212|17.9975771605 19.4777090259 2.35375143127 19.4777090259 47.3970111703 8.58321618777 2.35375143127 8.58321618777 16.1320741124|
|7|1624.12283183|-21.0660446473 -8.44749438671 -31.9781427616|25.0652839878 3.30025495546 -1.07113048591 3.30025495546 29.1262139432 8.71531753319 -1.07113048591 8.71531753319 29.3360756134|
|8|779.852699305|-23.8161738012 -20.1998109661 -26.217752142|35.5134727354 2.76309490912 -3.09564211968 2.76309490912 63.4023825996 -5.67807834673 -3.09564211968 -5.67807834673 46.5395804847|
|9|810.111066809|-20.9425144045 -29.2008751256 -25.3694155066|48.3442633568 -15.2919182768 -0.184284996001 -15.2919182768 54.0640143515 -5.35691139078 -0.184284996001 -5.35691139078 48.5086833143|
|10|1301.32063139|-8.19614926952 -34.4275761454 -28.0568468551|38.00263077 6.23601602382 6.99467342666 6.23601602382 25.9674884174 -4.58710948658 6.99467342666 -4.58710948658 34.742867835|
|11|1117.98332859|-23.8785370019 -25.0608480922 -21.8629673067|36.9280167752 -6.89437719544 9.98620707597 -6.89437719544 55.7111613246 -1.9318727487 9.98620707597 -1.9318727487 34.8806199355|
|12|801.464182554|-14.0046839645 -32.8102296597 -26.1436292993|50.0873881765 -1.34212794407 -3.64176319635 -1.34212794407 43.7827153375 -10.9987247388 -3.64176319635 -10.9987247388 49.59153028|
|13|918.498795708|-21.7093035622 -16.3646362108 -31.6019740257|39.7934783057 2.31174922174 -10.3105750603 2.31174922174 60.0354948285 4.22012882615 -10.3105750603 4.22012882615 32.381486451|
|14|974.864932635|-25.1024520791 -13.0542863384 -27.3905919745|26.8338612665 13.3969786307 -5.63164410727 13.3969786307 49.3902085596 -4.89738566387 -5.63164410727 -4.89738566387 42.6791807209|
|15|1106.97818635|-14.0195288555 -22.0835191396 -32.1919238606|40.3721130664 -15.5232514492 4.14830887056 -15.5232514492 60.9037554923 -4.84444630102 4.14830887056 -4.84444630102 32.6669988043|
|16|2212.52948892|-17.639682971 -37.5745722202 -18.0584270869|28.7310569337 -9.29888664684 0.959103359569 -9.29888664684 30.6488147926 0.664262540366 0.959103359569 0.664262540366 31.841171701|
|17|686.395381815|-17.0571712717 -25.6204562786 -26.6415169615|54.5113041521 -10.9798610424 -5.52461493603 -10.9798610424 65.6941411619 -7.96676541313 -5.52461493603 -7.96676541313 52.7523381917|
|18|705.809314816|-16.4022922626 -27.5653208341 -28.7716388381|56.3060327097 -7.70324051371 -2.88687340336 -7.70324051371 59.1999193725 -10.7176916004 -2.88687340336 -10.7176916004 46.3510754544|
