#|num|weight|mean|covariance matrix|
|0|731.883020589|-2.79603764887 25.4586863343 7.39801976945|67.2029728721 1.66831458787 3.20435471374 1.66831458787 46.0138906783 0.61448079904 3.20435471374 0.61448079904 39.6148479677|
|1|810.075834976|1.15148750203 21.0796735548 3.28293274033|62.0314641743 0.166976952482 4.89705967453 0.166976952482 46.2401107095 -3.80552793967 4.89705967453 -3.80552793967 26.9295359024|
|2|999.147117555|-11.1036793543 23.3607309595 4.05133962586|34.9390394632 4.20431782479 -2.0811706959 4.20431782479 44.6851390558 2.5897936731 -2.0811706959 2.5897936731 25.7079797604|
|3|1081.07044105|6.12667480591 23.9402250165 7.76071817453|36.8563025305 -4.9668386906 -2.6016841391 -4.9668386906 46.7609393385 4.23661323643 -2.6016841391 4.23661323643 38.4601071288|
|4|819.265107628|-0.96116721659 20.0785732993 8.68608608233|71.2804521927 5.8550412844 -1.18408611946 5.8550412844 38.237288941 5.49796554708 -1.18408611946 5.49796554708 38.6011051215|
|5|1229.62158453|4.88144295346 28.7219264436 9.08255224744|33.1450730069 -11.0317917432 -3.63214124859 -11.0317917432 36.096165243 -2.38754992494 -3.63214124859 -2.38754992494 42.34251048|
|6|1634.76154755|-16.0199699332 32.7758298904 9.34363563964|26.1061596919 -10.41350128 3.0935008145 -10.41350128 30.3214194435 -3.49212430384 3.0935008145 -3.49212430384 15.9162881679|
|7|1159.38096488|-12.0157036278 17.7788962165 6.57648314389|28.295961161 5.07336808009 3.70213843442 5.07336808009 30.8760317014 0.24290072813 3.70213843442 0.24290072813 34.4456056417|
|8|915.581762505|2.95909964963 24.7660900476 12.8574437191|37.7413260528 1.89555384175 -4.86301038441 1.89555384175 43.0452214515 2.3757383748 -4.86301038441 2.3757383748 27.9663981194|
|9|1517.01600306|4.18887252726 12.0598323182 5.0851888054|20.1069984106 -4.39652583679 -1.22047926077 -4.39652583679 26.0492601305 2.51335195354 -1.22047926077 2.51335195354 27.0760911473|
|10|1229.98591396|3.98798892784 28.5034274376 3.92847384111|41.8559271095 -11.1873350252 1.45485161965 -11.1873350252 33.8471012446 4.05460150334 1.45485161965 4.05460150334 31.3949506932|
|11|963.449344765|-4.0592939098 24.1204976213 2.7449608076|65.3593906309 3.989549321 -3.93545492105 3.989549321 46.7142152367 1.9912257423 -3.93545492105 1.9912257423 24.1188792696|
|12|996.542456958|-10.1872672285 19.3677656984 9.88942138385|36.9005238454 5.47114937282 9.51878610606 5.47114937282 34.5991334374 2.24951071727 9.51878610606 2.24951071727 33.3896803132|
