# SAXS profile: number of points = 499, q_min = 0.001, q_max = 0.500, delta_q = 0.001
#    q    intensity    error
0.13500    2171707.75000000 48733.12500000
0.13600    2105743.25000000 73564.14062500
0.13700    2041979.00000000 46495.86328125
0.13800    1980350.87500000 45419.35156250
0.13900    1920797.00000000 56471.43750000
0.14000    1863238.75000000 43348.25000000
0.14100    1807606.87500000 53902.83984375
0.14200    1753826.87500000 56429.38281250
0.14300    1701845.50000000 66167.75781250
0.14400    1651576.37500000 39513.96875000
0.14500    1603009.87500000 38616.51171875
0.14600    1556109.00000000 44605.86718750
0.14700    1510801.75000000 33539.79687500
0.14800    1467014.37500000 36066.55078125
0.14900    1424711.87500000 48084.02734375
0.15000    1383912.87500000 34480.19140625
0.15100    1344533.37500000 39851.97265625
0.15200    1306557.87500000 35982.60546875
0.15300    1269913.00000000 49869.48828125
0.15400    1234577.87500000 37315.12109375
0.15500    1200540.87500000 36520.45312500
0.15600    1167751.75000000 30250.60937500
0.15700    1136172.50000000 32312.74609375
0.15800    1105773.00000000 34284.49218750
0.15900    1076531.00000000 41338.79296875
0.16000    1048403.43750000 35446.52343750
0.16100    1021377.87500000 29783.38085938
0.16200    995388.68750000 31638.42968750
0.16300    970430.25000000 35808.87500000
0.16400    946470.62500000 30452.69335938
0.16500    923470.37500000 27593.29492188
0.16600    901395.93750000 36127.94921875
0.16700    880208.00000000 28835.61523438
0.16800    859895.37500000 30517.68945312
0.16900    840411.93750000 25716.60742188
0.17000    821727.12500000 27400.49218750
0.17100    803802.06250000 24885.71289062
0.17200    786632.00000000 26537.03125000
0.17300    770146.87500000 20100.83398438
0.17400    754362.75000000 23762.42773438
0.17500    739217.00000000 19515.33007812
0.17600    724666.68750000 19239.90234375
0.17700    710712.68750000 22771.23437500
0.17800    697297.06250000 20594.66992188
0.17900    684426.00000000 31415.15429688
0.18000    672038.25000000 31017.92578125
0.18100    660134.43750000 23428.17187500
0.18200    648639.18750000 33829.77734375
0.18300    637569.12500000 22875.98242188
0.18400    626883.12500000 26094.01171875
0.18500    616563.00000000 20642.52929688
0.18600    606560.68750000 20416.83398438
0.18700    596887.12500000 16832.21679688
0.18800    587490.56250000 23317.50195312
0.18900    578384.25000000 16483.95117188
0.19000    569495.43750000 19579.25390625
0.19100    560874.25000000 16153.17968750
0.19200    552432.25000000 17592.20507812
0.19300    544196.31250000 15836.11328125
0.19400    536113.87500000 18817.59765625
0.19500    528207.75000000 23293.96289062
0.19600    520442.09375000 24606.50390625
0.19700    512821.15625000 25892.34179688
0.19800    505297.15625000 15083.12109375
0.19900    497916.78125000 20912.50585938
0.20000    490604.53125000 26625.10742188
0.20100    483385.87500000 16111.25195312
0.20200    476259.09375000 15952.29882812
0.20300    469206.09375000 15793.47753906
0.20400    462225.15625000 21320.13671875
0.20500    455305.65625000 15475.83984375
0.20600    448437.28125000 16708.77343750
0.20700    441634.90625000 16534.81250000
0.20800    434879.31250000 19086.85351562
0.20900    428195.87500000 24278.70703125
0.21000    421537.15625000 14675.81640625
0.21100    414938.75000000 19792.58007812
0.21200    408384.43750000 14352.67187500
0.21300    401877.46875000 18060.37500000
0.21400    395424.09375000 12752.42773438
0.21500    389038.59375000 16386.30664062
0.21600    382683.71875000 16193.26171875
0.21700    376396.56250000 12308.16796875
0.21800    370161.00000000 13375.76855469
0.21900    363980.34375000 12011.35156250
0.22000    357865.93750000 14235.90820312
0.22100    351823.25000000 12887.28613281
0.22200    345847.78125000 11568.60937500
0.22300    339935.62500000 14848.38867188
0.22400    334097.09375000 11275.77734375
0.22500    328350.68750000 13357.30664062
0.22600    322670.34375000 14283.00390625
0.22700    317090.06250000 19520.06445312
0.22800    311590.18750000 13914.06054688
0.22900    306172.28125000 12675.53320312
0.23000    300856.09375000 12509.59667969
0.23100    295629.37500000 13374.27343750
0.23200    290499.43750000 19290.61523438
0.23300    285471.31250000 15030.06542969
0.23400    280547.65625000 9889.30566406
0.23500    275711.50000000 12688.24414062
0.23600    270994.53125000 12524.01269531
0.23700    266374.68750000 12362.45019531
0.23800    261876.10937500 11265.91015625
0.23900    257465.06250000 11122.49121094
0.24000    253170.81250000 11897.76269531
0.24100    248992.23437500 9942.26074219
0.24200    244921.85937500 16069.32421875
0.24300    240951.26562500 9700.69824219
0.24400    237095.45312500 12198.56152344
0.24500    233331.92187500 8609.94824219
0.24600    229694.09375000 8510.16601562
0.24700    226154.20312500 11778.11132812
0.24800    222720.20312500 10814.17968750
0.24900    219385.39062500 12340.42871094
0.25000    216157.32812500 10579.82031250
0.25100    213022.31250000 12883.58984375
0.25200    210000.18750000 10360.35937500
0.25300    207062.87500000 11044.73437500
0.25400    204229.03125000 10155.28906250
0.25500    201484.28125000 8510.69726562
0.25600    198829.50000000 9964.34082031
0.25700    196262.46875000 8354.89355469
0.25800    193787.64062500 10540.11035156
0.25900    191393.42187500 8210.77832031
0.26000    189086.67187500 7402.74365234
0.26100    186850.71875000 8811.87988281
0.26200    184703.64062500 10929.83886719
0.26300    182618.39062500 13017.03906250
0.26400    180619.20312500 7897.57470703
0.26500    178693.03125000 10694.77832031
0.26600    176828.87500000 9206.59570312
0.26700    175038.68750000 9147.52246094
0.26800    173317.75000000 7692.70849609
0.26900    171650.59375000 8342.21972656
0.27000    170056.31250000 10369.18359375
0.27100    168510.85937500 6875.24365234
0.27200    167044.68750000 6840.48046875
0.27300    165623.67187500 8168.55957031
0.27400    164243.57812500 8130.05761719
0.27500    162938.56250000 11467.61621094
0.27600    161672.45312500 8732.73828125
0.27700    160467.01562500 10037.21191406
0.27800    159311.64062500 9334.07031250
0.27900    158198.96875000 7308.79248047
0.28000    157143.23437500 7285.94628906
0.28100    156123.42187500 7264.42333984
0.28200    155159.76562500 11197.10449219
0.28300    154235.54687500 6570.43457031
0.28400    153355.50000000 8522.73242188
0.28500    152525.53125000 9160.68457031
0.28600    151731.76562500 9144.87402344
0.28700    150976.81250000 8478.85742188
0.28800    150267.04687500 11725.33789062
0.28900    149598.23437500 8459.78027344
0.29000    148966.53125000 9103.34570312
0.29100    148375.90625000 9098.41113281
0.29200    147824.56250000 7796.26806641
0.29300    147311.50000000 7795.72509766
0.29400    146827.46875000 7146.82714844
0.29500    146387.89062500 9099.47167969
0.29600    145976.40625000 7153.57373047
0.29700    145599.59375000 7809.96289062
0.29800    145262.96875000 7166.54882812
0.29900    144958.85937500 7827.77929688
0.30000    144682.87500000 7838.91845703
0.30100    144441.00000000 7197.49560547
0.30200    144229.00000000 7210.72900391
0.30300    144048.32812500 6568.60400391
0.30400    143899.46875000 7241.74121094
0.30500    143770.60937500 6599.07128906
0.30600    143671.81250000 7277.69628906
0.30700    143607.32812500 7298.12451172
0.30800    143560.84375000 9315.66406250
0.30900    143539.90625000 10679.36914062
0.31000    143544.21875000 6696.33789062
0.31100    143571.48437500 6719.14599609
0.31200    143616.06250000 7417.05175781
0.31300    143687.34375000 7444.44189453
0.31400    143775.45312500 8152.06835938
0.31500    143880.09375000 10911.86718750
0.31600    144007.46875000 8901.82226562
0.31700    144148.14062500 7563.45312500
0.31800    144296.14062500 6904.57080078
0.31900    144475.32812500 8321.77929688
0.32000    144654.90625000 10447.70117188
0.32100    144849.76562500 10494.36621094
0.32200    145059.79687500 9839.40722656
0.32300    145273.32812500 12708.51171875
0.32400    145496.84375000 9220.86230469
0.32500    145728.46875000 11401.79589844
0.32600    145960.70312500 7875.31005859
0.32700    146204.73437500 7912.60058594
0.32800    146455.73437500 10118.62695312
0.32900    146704.78125000 9440.45312500
0.33000    146959.26562500 8026.18066406
0.33100    147210.89062500 7331.10302734
0.33200    147472.04687500 8102.85205078
0.33300    147724.92187500 9621.32421875
0.33400    147980.45312500 11897.62890625
0.33500    148231.18750000 8965.02246094
0.33600    148474.51562500 12008.62011719
0.33700    148722.15625000 9048.25585938
0.33800    148962.60937500 10604.64941406
0.33900    149195.78125000 9130.78222656
0.34000    149420.42187500 7642.85449219
0.34100    149638.93750000 7676.47802734
0.34200    149857.09375000 7710.14746094
0.34300    150060.01562500 8517.40722656
0.34400    150259.71875000 8553.53515625
0.34500    150447.79687500 9369.88964844
0.34600    150631.50000000 10192.48046875
0.34700    150797.56250000 11020.28613281
0.34800    150953.15625000 13434.07714844
0.34900    151103.87500000 11899.43066406
0.35000    151235.92187500 8758.82910156
0.35100    151361.73437500 7991.89990234
0.35200    151471.00000000 9624.46777344
0.35300    151565.68750000 10462.58007812
0.35400    151650.85937500 10498.03125000
0.35500    151721.46875000 10532.50488281
0.35600    151778.78125000 8940.52929688
0.35700    151822.56250000 8152.87207031
0.35800    151854.40625000 8995.09570312
0.35900    151867.62500000 8200.85253906
0.36000    151871.32812500 14802.89941406
0.36100    151855.50000000 9894.90527344
0.36200    151834.50000000 9920.86718750
0.36300    151787.70312500 8287.60839844
0.36400    151724.92187500 9968.32812500
0.36500    151648.68750000 9990.61621094
0.36600    151566.06250000 10846.82617188
0.36700    151456.56250000 9196.44238281
0.36800    151341.42187500 10052.09765625
0.36900    151211.17187500 10070.66406250
0.37000    151053.59375000 9246.74609375
0.37100    150883.81250000 12628.97558594
0.37200    150705.60937500 12647.96875000
0.37300    150504.67187500 9287.64355469
0.37400    150296.75000000 10145.03125000
0.37500    150072.18750000 11003.29394531
0.37600    149829.84375000 12709.31738281
0.37700    149569.00000000 9328.61816406
0.37800    149298.12500000 8487.59863281
0.37900    149015.18750000 14439.57226562
0.38000    148714.92187500 11048.77539062
0.38100    148397.90625000 11904.48046875
0.38200    148070.71875000 12759.99511719
0.38300    147725.39062500 9359.88085938
0.38400    147370.75000000 11063.85937500
0.38500    146999.12500000 10213.50000000
0.38600    146620.93750000 10213.61425781
0.38700    146219.78125000 9360.99121094
0.38800    145814.59375000 10209.93847656
0.38900    145392.78125000 9356.02636719
0.39000    144963.53125000 10202.53417969
0.39100    144524.75000000 9347.86132812
0.39200    144074.45312500 11041.14648438
0.39300    143608.51562500 10184.71582031
0.39400    143141.95312500 8481.16113281
0.39500    142659.00000000 11016.12792969
0.39600    142168.03125000 9312.71777344
0.39700    141669.53125000 11840.74023438
0.39800    141164.87500000 11828.20605469
0.39900    140654.56250000 10971.05664062
0.40000    140136.48437500 8429.20996094
0.40100    139607.90625000 9260.19335938
0.40200    139079.12500000 12611.00000000
0.40300    138540.93750000 14272.48828125
0.40400    138001.17187500 12575.35742188
0.40500    137458.96875000 10882.62695312
0.40600    136918.51562500 11702.42578125
0.40700    136366.71875000 10849.33593750
0.40800    135814.23437500 9165.42382812
0.40900    135260.23437500 10814.05566406
0.41000    134709.60937500 8304.84765625
0.41100    134155.78125000 9948.99316406
0.41200    133599.56250000 9104.14257812
0.41300    133049.26562500 11567.30371094
0.41400    132497.60937500 9897.57226562
0.41500    131949.65625000 9880.39062500
0.41600    131396.34375000 8218.84179688
0.41700    130852.71093750 10665.80468750
0.41800    130315.30468750 10647.41210938
0.41900    129769.88281250 8993.05371094
0.42000    129239.27343750 8977.60644531
0.42100    128708.29687500 11406.12988281
0.42200    128184.74218750 9759.98632812
0.42300    127661.75781250 8931.21679688
0.42400    127143.96093750 8105.42822266
0.42500    126635.24218750 9710.39062500
0.42600    126127.78125000 8886.33300781
0.42700    125629.16406250 13711.16699219
0.42800    125135.59375000 8857.72363281
0.42900    124652.65625000 8844.10644531
0.43000    124173.21093750 9633.35742188
0.43100    123693.99218750 8015.37109375
0.43200    123229.89843750 10404.91699219
0.43300    122768.21093750 10389.87402344
0.43400    122312.49218750 10375.15722656
0.43500    121863.45312500 10360.83203125
0.43600    121430.35937500 11143.66503906
0.43700    120994.08593750 8744.24316406
0.43800    120563.08593750 9526.89550781
0.43900    120144.14062500 10308.36718750
0.44000    119731.26562500 10296.29101562
0.44100    119323.67968750 9493.39257812
0.44200    118924.21093750 7902.51416016
0.44300    118528.71875000 11051.61816406
0.44400    118142.27343750 8674.59667969
0.44500    117754.89062500 8665.58300781
0.44600    117378.07812500 8657.22070312
0.44700    117007.98437500 11008.11230469
0.44800    116643.22656250 8641.51367188
0.44900    116283.69531250 10203.89453125
0.45000    115935.60156250 7843.04394531
0.45100    115581.50781250 14889.21093750
0.45200    115239.83593750 9396.65625000
0.45300    114901.97656250 11737.23730469
0.45400    114569.76562500 7819.38671875
0.45500    114242.93750000 8595.63867188
0.45600    113918.46093750 10151.84472656
0.45700    113601.81250000 10145.77832031
0.45800    113289.97656250 8580.01660156
0.45900    112979.70312500 10913.83984375
0.46000    112684.97656250 10129.81640625
0.46100    112380.18750000 8566.74218750
0.46200    112091.12500000 8563.20214844
0.46300    111802.53125000 10894.03906250
0.46400    111522.76562500 12445.94140625
0.46500    111246.75781250 7776.14892578
0.46600    110974.91406250 10105.93066406
0.46700    110706.49218750 10103.07421875
0.46800    110449.92187500 10101.19824219
0.46900    110193.50000000 8545.50585938
0.47000    109943.81250000 10097.79003906
0.47100    109702.50781250 8543.63183594
0.47200    109467.35156250 13203.40527344
0.47300    109239.59375000 8543.62890625
0.47400    109013.39843750 10097.36718750
0.47500    108798.78906250 10875.52734375
0.47600    108596.14843750 8547.06054688
0.47700    108389.33593750 8548.66699219
0.47800    108197.76562500 7774.00976562
0.47900    108014.13281250 7777.01806641
0.48000    107834.28906250 14782.46386719
0.48100    107672.11718750 8563.16406250
0.48200    107506.13281250 10904.34765625
0.48300    107353.10156250 9352.60253906
0.48400    107213.00000000 14039.54296875
0.48500    107078.17187500 8586.59863281
0.48600    106957.30468750 7813.23144531
0.48700    106843.54687500 8603.04296875
0.48800    106734.88281250 9394.80468750
0.48900    106638.04687500 10973.05566406
0.49000    106553.49218750 8632.43164062
0.49100    106479.00781250 9429.78125000
0.49200    106411.35937500 10229.85644531
0.49300    106357.06250000 13397.79980469
0.49400    106309.04687500 10261.48144531
0.49500    106271.92187500 10278.62109375
0.49600    106248.01562500 10297.02734375
0.49700    106228.24218750 9522.29980469
0.49800    106223.71093750 10336.09863281
0.49900    106222.58593750 7966.69433594
